document_id,title,abstract,clean_text,label,year
834769c3911cc6b5305f363008c5d9b953dfb77d,Diagnostic performance of different sampling approaches for SARS-CoV-2 RT-PCR testing: a systematic review and meta-analysis,"Background The comparative performance of different clinical sampling methods for diagnosis of SARS-CoV-2 infection by RT-PCR among populations with suspected infection remains unclear. This meta-analysis aims to systematically compare the diagnostic performance of different clinical specimen collection methods. Methods In this systematic review and meta-analysis, we systematically searched PubMed, Embase, MEDLINE, Web of Science, medRxiv, bioRxiv, SSRN, and Research Square from Jan 1, 2000, to Nov 16, 2020. We included original clinical studies that examined the performance of nasopharyngeal swabs and any additional respiratory specimens for the diagnosis of SARS-CoV-2 infection among individuals presenting in ambulatory care. Studies without data on paired samples, or those that only examined different samples from confirmed SARS-CoV-2 cases were not useful for examining diagnostic performance of a test and were excluded. Diagnostic performance, including sensitivity, specificity, positive predictive value, and negative predictive value, was examined using random effects models and double arcsine transformation. Findings Of the 5577 studies identified in our search, 23 studies including 7973 participants with 16 762 respiratory samples were included. Respiratory specimens examined in these studies included 7973 nasopharyngeal swabs, 1622 nasal swabs, 6110 saliva samples, 338 throat swabs, and 719 pooled nasal and throat swabs. Using nasopharyngeal swabs as the gold standard, pooled nasal and throat swabs gave the highest sensitivity of 97% (95% CI 93–100), whereas lower sensitivities were achieved by saliva (85%, 75–93) and nasal swabs (86%, 77–93) and a much lower sensitivity by throat swabs (68%, 35–94). A comparably high positive predictive value was obtained by pooled nasal and throat (97%, 90–100) and nasal swabs (96%, 87–100) and a slightly lower positive predictive value by saliva (93%, 88–97). Throat swabs have the lowest positive predictive value of 75% (95% CI 45–96). Comparably high specificities (range 97–99%) and negative predictive value (range 95–99%) were observed among different clinical specimens. Comparison between health-care-worker collection and self-collection for pooled nasal and throat swabs and nasal swabs showed comparable diagnostic performance. No significant heterogeneity was observed in the analysis of pooled nasal and throat swabs and throat swabs, whereas moderate to substantial heterogeneity (I2 ≥30%) was observed in studies on saliva and nasal swabs. Interpretation Our review suggests that, compared with the gold standard of nasopharyngeal swabs, pooled nasal and throat swabs offered the best diagnostic performance of the alternative sampling approaches for diagnosis of SARS-CoV-2 infection in ambulatory care. Saliva and nasal swabs gave comparable and very good diagnostic performance and are clinically acceptable alternative specimen collection methods. Throat swabs gave a much lower sensitivity and positive predictive value and should not be recommended. Self-collection for pooled nasal and throat swabs and nasal swabs was not associated with any significant impairment of diagnostic accuracy. Our results also provide a useful reference framework for the proper interpretation of SARS-CoV-2 testing results using different clinical specimens. Funding Hong Kong Research Grants Council.",background comparative performance different clinical sample method diagnosis sars cov infection rt pcr among population suspect infection remain unclear meta analysis aim systematically compare diagnostic performance different clinical specimen collection method method systematic review meta analysis systematically search pubmed embase medline web science medrxiv biorxiv ssrn research square jan nov include original clinical study examine performance nasopharyngeal swab additional respiratory specimen diagnosis sars cov infection among individual present ambulatory care study without data pair sample examine different sample confirm sars cov case useful examine diagnostic performance test exclude diagnostic performance include sensitivity specificity positive predictive value negative predictive value examine use random effect model double arcsine transformation find study identify search study include participant respiratory sample include respiratory specimen examine study include nasopharyngeal swab nasal swab saliva sample throat swab pool nasal throat swab use nasopharyngeal swab gold standard pool nasal throat swab give highest sensitivity ci whereas lower sensitivity achieve saliva nasal swab much lower sensitivity throat swab comparably high positive predictive value obtain pool nasal throat nasal swab slightly lower positive predictive value saliva throat swab lowest positive predictive value ci comparably high specificity range negative predictive value range observe among different clinical specimen comparison health care worker collection self collection pool nasal throat swab nasal swab show comparable diagnostic performance significant heterogeneity observe analysis pool nasal throat swab throat swab whereas moderate substantial heterogeneity observe study saliva nasal swab interpretation review suggest compare gold standard nasopharyngeal swab pool nasal throat swab offer best diagnostic performance alternative sample approach diagnosis sars cov infection ambulatory care saliva nasal swab give comparable good diagnostic performance clinically acceptable alternative specimen collection method throat swab give much lower sensitivity positive predictive value recommend self collection pool nasal throat swab nasal swab associate significant impairment diagnostic accuracy result also provide useful reference framework proper interpretation sars cov test result use different clinical specimen fund hong kong research grant council,survey_review,2021
4492eb98b50e53763d02fe01096e10e0d2b6ac78,Examining variation in the measurement of multimorbidity in research: a systematic review of 566 studies.,"BACKGROUND
A systematic understanding of how multimorbidity has been constructed and measured is unavailable. This review aimed to examine the definition and measurement of multimorbidity in peer-reviewed studies internationally.


METHODS
We systematically reviewed studies on multimorbidity, via a search of nine bibliographic databases (Ovid [PsycINFO, Embase, Global Health, and MEDLINE], Web of Science, the Cochrane Library, CINAHL Plus, Scopus, and ProQuest Dissertations & Theses Global), from inception to Jan 21, 2020. Reference lists and tracked citations of retrieved articles were hand-searched. Eligible studies were full-text articles measuring multimorbidity for any purpose in community, primary care, care home, or hospital populations receiving a non-specialist service. Abstracts, qualitative research, and case series were excluded. Two reviewers independently reviewed the retrieved studies with conflicts resolved by discussion or a third reviewer, and a single researcher extracted data from published papers. To assess our objectives of how multimorbidity has been measured and examine variation in the chronic conditions included (in terms of number and type), we used descriptive analysis (frequencies, cross-tabulation, and negative binomial regression) to summarise the characteristics of multimorbidity studies and measures (study setting, source of morbidity data, study population, primary study purpose, and multimorbidity measure type). This systematic review is registered with PROSPERO, CRD420201724090.


FINDINGS
566 studies were included in our review, of which 206 (36·4%) did not report a reference definition for multimorbidity and 73 (12·9%) did not report the conditions their measure included. The number of conditions included in measures ranged from two to 285 (median 17 [IQR 11-23). 452 (79·9%) studies reported types of condition within a single multimorbidity measure; most included at least one cardiovascular condition (441 [97·6%] of 452 studies), metabolic and endocrine condition (440 [97·3%]), respiratory condition (422 [93·4%]), musculoskeletal condition (396 [87·6%]), or mental health condition (355 [78·5%]) in their measure of multimorbidity. Chronic infections (123 [27·2%]), haematological conditions (110 [24·3%]), ear, nose, and throat conditions (107 [23·7%]), skin conditions (70 [15·5%]), oral conditions (19 [4·2%]), and congenital conditions (14 [3·1%]) were uncommonly included. Only eight individual conditions were included by more than half of studies in the multimorbidity measure used (diabetes, stroke, cancer, chronic obstructive pulmonary disease, hypertension, coronary heart disease, chronic kidney disease, and heart failure), with individual mental health conditions under-represented. Of the 566 studies, 419 were rated to be of moderate risk of bias, 107 of high risk of bias, and 40 of low risk of bias according to the Effective Public Health Practice Project quality assessment tool.


INTERPRETATION
Measurement of multimorbidity is poorly reported and highly variable. Consistent reporting of measure definitions should be required by journals, and consensus studies are needed to define core and study-dependent conditions to include in measures of multimorbidity.


FUNDING
Health Data Research UK.",background systematic understand multimorbidity construct measure unavailable review aim examine definition measurement multimorbidity peer review study internationally method systematically review study multimorbidity via search nine bibliographic database ovid psycinfo embase global health medline web science cochrane library cinahl plus scopus proquest dissertation thesis global inception jan reference list track citation retrieve article hand search eligible study full text article measure multimorbidity purpose community primary care care home hospital population receive non specialist service abstract qualitative research case series exclude two reviewer independently review retrieve study conflict resolve discussion third reviewer single researcher extract data publish paper assess objective multimorbidity measure examine variation chronic condition include term number type use descriptive analysis frequency cross tabulation negative binomial regression summarise characteristic multimorbidity study measure study set source morbidity data study population primary study purpose multimorbidity measure type systematic review register prospero crd find study include review report reference definition multimorbidity report condition measure include number condition include measure range two median iqr study report type condition within single multimorbidity measure include least one cardiovascular condition study metabolic endocrine condition respiratory condition musculoskeletal condition mental health condition measure multimorbidity chronic infection haematological condition ear nose throat condition skin condition oral condition congenital condition uncommonly include eight individual condition include half study multimorbidity measure use diabetes stroke cancer chronic obstructive pulmonary disease hypertension coronary heart disease chronic kidney disease heart failure individual mental health condition represent study rat moderate risk bias high risk bias low risk bias accord effective public health practice project quality assessment tool interpretation measurement multimorbidity poorly report highly variable consistent report measure definition require journal consensus study need define core study dependent condition include measure multimorbidity fund health data research uk,survey_review,2021
b88d4d63e68bd474eb0be3ba1888ab2b4af14fc3,Artificial Intelligence -based technologies in nursing: A scoping literature review of the evidence.,"BACKGROUND
Research on technologies based on artificial intelligence in healthcare has increased during the last decade, with applications showing great potential in assisting and improving care. However, introducing these technologies into nursing can raise concerns related to data bias in the context of training algorithms and potential implications for certain populations. Little evidence exists in the extant literature regarding the efficacious application of many artificial intelligence -based health technologies used in healthcare.


OBJECTIVES
To synthesize currently available state-of the-art research in artificial intelligence -based technologies applied in nursing practice.


DESIGN
Scoping review METHODS: PubMed, CINAHL, Web of Science and IEEE Xplore were searched for relevant articles with queries that combine names and terms related to nursing, artificial intelligence and machine learning methods. Included studies focused on developing or validating artificial intelligence -based technologies with a clear description of their impacts on nursing. We excluded non-experimental studies and research targeted at robotics, nursing management and technologies used in nursing research and education.


RESULTS
A total of 7610 articles published between January 2010 and March 2021 were revealed, with 93 articles included in this review. Most studies explored the technology development (n = 55, 59.1%) and formation (testing) (n = 28, 30.1%) phases, followed by implementation (n = 9, 9.7%) and operational (n = 1, 1.1%) phases. The vast majority (73.1%) of studies provided evidence with a descriptive design (level VI) while only a small portion (4.3%) were randomised controlled trials (level II). The study aims, settings and methods were poorly described in the articles, and discussion of ethical considerations were lacking in 36.6% of studies. Additionally, one-third of papers (33.3%) were reported without the involvement of nurses.


CONCLUSIONS
Contemporary research on applications of artificial intelligence -based technologies in nursing mainly cover the earlier stages of technology development, leaving scarce evidence of the impact of these technologies and implementation aspects into practice. The content of research reported is varied. Therefore, guidelines on research reporting and implementing artificial intelligence -based technologies in nursing are needed. Furthermore, integrating basic knowledge of artificial intelligence -related technologies and their applications in nursing education is imperative, and interventions to increase the inclusion of nurses throughout the technology research and development process is needed.",background research technology base artificial intelligence healthcare increase last decade application show great potential assist improve care however introduce technology nurse raise concern relate data bias context train algorithm potential implication certain population little evidence exist extant literature regard efficacious application many artificial intelligence base health technology use healthcare objective synthesize currently available state art research artificial intelligence base technology apply nurse practice design scoping review method pubmed cinahl web science ieee xplore search relevant article query combine name term relate nurse artificial intelligence machine learn method include study focus develop validate artificial intelligence base technology clear description impact nurse exclude non experimental study research target robotics nurse management technology use nurse research education result total article publish january march reveal article include review study explore technology development n formation test n phase follow implementation n operational n phase vast majority study provide evidence descriptive design level vi small portion randomise control trial level ii study aim set method poorly describe article discussion ethical consideration lack study additionally one third paper report without involvement nurse conclusion contemporary research application artificial intelligence base technology nurse mainly cover earlier stage technology development leave scarce evidence impact technology implementation aspect practice content research report vary therefore guideline research report implement artificial intelligence base technology nurse need furthermore integrate basic knowledge artificial intelligence relate technology application nurse education imperative intervention increase inclusion nurse throughout technology research development process need,survey_review,2021
a461233e56079fc5af6e48d75f38be8c9ff87c1e,Machine Learning: New Ideas and Tools in Environmental Science and Engineering.,"The rapid increase in both the quantity and complexity of data that are being generated daily in the field of environmental science and engineering (ESE) demands accompanied advancement in data analytics. Advanced data analysis approaches, such as machine learning (ML), have become indispensable tools for revealing hidden patterns or deducing correlations for which conventional analytical methods face limitations or challenges. However, ML concepts and practices have not been widely utilized by researchers in ESE. This feature explores the potential of ML to revolutionize data analysis and modeling in the ESE field, and covers the essential knowledge needed for such applications. First, we use five examples to illustrate how ML addresses complex ESE problems. We then summarize four major types of applications of ML in ESE: making predictions; extracting feature importance; detecting anomalies; and discovering new materials or chemicals. Next, we introduce the essential knowledge required and current shortcomings in ML applications in ESE, with a focus on three important but often overlooked components when applying ML: correct model development, proper model interpretation, and sound applicability analysis. Finally, we discuss challenges and future opportunities in the application of ML tools in ESE to highlight the potential of ML in this field.",rapid increase quantity complexity data generate daily field environmental science engineer ese demand accompany advancement data analytics advance data analysis approach machine learn ml become indispensable tool reveal hide pattern deduce correlation conventional analytical method face limitation challenge however ml concept practice widely utilize researcher ese feature explore potential ml revolutionize data analysis model ese field cover essential knowledge need application first use five example illustrate ml address complex ese problem summarize four major type application ml ese make prediction extract feature importance detect anomaly discover new material chemical next introduce essential knowledge require current shortcoming ml application ese focus three important often overlook component apply ml correct model development proper model interpretation sound applicability analysis finally discus challenge future opportunity application ml tool ese highlight potential ml field,methods_models,2021
2051548f7681c96d603de932ee23406c525276f9,A Transformer-based Framework for Multivariate Time Series Representation Learning,"We present a novel framework for multivariate time series representation learning based on the transformer encoder architecture. The framework includes an unsupervised pre-training scheme, which can offer substantial performance benefits over fully supervised learning on downstream tasks, both with but even without leveraging additional unlabeled data, i.e., by reusing the existing data samples. Evaluating our framework on several public multivariate time series datasets from various domains and with diverse characteristics, we demonstrate that it performs significantly better than the best currently available methods for regression and classification, even for datasets which consist of only a few hundred training samples. Given the pronounced interest in unsupervised learning for nearly all domains in the sciences and in industry, these findings represent an important landmark, presenting the first unsupervised method shown to push the limits of state-of-the-art performance for multivariate time series regression and classification.",present novel framework multivariate time series representation learn base transformer encoder architecture framework include unsupervised pre train scheme offer substantial performance benefit fully supervise learn downstream task even without leverage additional unlabeled data e reuse exist data sample evaluate framework several public multivariate time series datasets various domain diverse characteristic demonstrate perform significantly better best currently available method regression classification even datasets consist hundred train sample give pronounce interest unsupervised learn nearly domain science industry find represent important landmark present first unsupervised method show push limit state art performance multivariate time series regression classification,methods_models,2020
fb7caddac20dca012f48c90b2e1e2383f7185051,Interpreting Interpretability: Understanding Data Scientists' Use of Interpretability Tools for Machine Learning,"Machine learning (ML) models are now routinely deployed in domains ranging from criminal justice to healthcare. With this newfound ubiquity, ML has moved beyond academia and grown into an engineering discipline. To that end, interpretability tools have been designed to help data scientists and machine learning practitioners better understand how ML models work. However, there has been little evaluation of the extent to which these tools achieve this goal. We study data scientists' use of two existing interpretability tools, the InterpretML implementation of GAMs and the SHAP Python package. We conduct a contextual inquiry (N=11) and a survey (N=197) of data scientists to observe how they use interpretability tools to uncover common issues that arise when building and evaluating ML models. Our results indicate that data scientists over-trust and misuse interpretability tools. Furthermore, few of our participants were able to accurately describe the visualizations output by these tools. We highlight qualitative themes for data scientists' mental models of interpretability tools. We conclude with implications for researchers and tool designers, and contextualize our findings in the social science literature.",machine learn ml model routinely deploy domain range criminal justice healthcare newfound ubiquity ml move beyond academia grow engineer discipline end interpretability tool design help data scientist machine learn practitioner better understand ml model work however little evaluation extent tool achieve goal study data scientist use two exist interpretability tool interpretml implementation gam shap python package conduct contextual inquiry n survey n data scientist observe use interpretability tool uncover common issue arise build evaluate ml model result indicate data scientist trust misuse interpretability tool furthermore participant able accurately describe visualization output tool highlight qualitative theme data scientist mental model interpretability tool conclude implication researcher tool designer contextualize find social science literature,methods_models,2020
526bfbdb0affeafd3a91a5b9aec84aef130d0c6c,Current Time Series Anomaly Detection Benchmarks are Flawed and are Creating the Illusion of Progress,"Time series anomaly detection has been a perennially important topic in data science, with papers dating back to the 1950s. However, in recent years there has been an explosion of interest in this topic, much of it driven by the success of deep learning in other domains and for other time series tasks. Most of these papers test on one or more of a handful of popular benchmark datasets, created by Yahoo, Numenta, NASA, etc. In this work we make a surprising claim. The majority of the individual exemplars in these datasets suffer from one or more of four flaws. Because of these four flaws, we believe that many published comparisons of anomaly detection algorithms may be unreliable, and more importantly, much of the apparent progress in recent years may be illusionary. In addition to demonstrating these claims, with this paper we introduce the UCR Time Series Anomaly Archive. We believe that this resource will perform a similar role as the UCR Time Series Classification Archive, by providing the community with a benchmark that allows meaningful comparisons between approaches and a meaningful gauge of overall progress.",time series anomaly detection perennially important topic data science paper date back however recent year explosion interest topic much drive success deep learn domain time series task paper test one handful popular benchmark datasets create yahoo numenta nasa etc work make surprise claim majority individual exemplar datasets suffer one four flaw four flaw believe many publish comparison anomaly detection algorithm may unreliable importantly much apparent progress recent year may illusionary addition demonstrate claim paper introduce ucr time series anomaly archive believe resource perform similar role ucr time series classification archive provide community benchmark allow meaningful comparison approach meaningful gauge overall progress,methods_models,2020
3a245ae37b59d696256030f2e12b42c6d8183de3,"From
 eDNA
 to citizen science: emerging tools for the early detection of invasive species","B invasions are one of many forms of anthropogenic change that threaten biodiversity, the structure and function of ecosystems, human health, and the global economy (Ehrenfeld 2010; Bradshaw et al. 2016). Once established in previously unoccupied areas, invasive species can be nearly impossible to eradicate. Early detection of incipient populations is therefore critical if control actions are to be both effective and affordable (Vander Zanden et al. 2010). Surveillance for new biological invasions is being transformed by changes in how the environment is monitored and who is doing the monitoring. Advances in technologies like remote sensing and environmental DNA (eDNA), in combination with the rise of vast citizenscience initiatives enabled by the internet and smartphones, are revolutionizing our ability to detect and respond to invasions (Steenweg et al. 2017; Allan et al. 2018). However, these changes are accompanied by a host of new logistical challenges, cost considerations, and data sharing and management hurdles that must be reconciled to put these emerging tools and their discoveries to best use (Packer et al. 2017). We review emerging approaches for surveillance of biological invasions and relate these technological changes to transformations being experienced by citizenscientist and government agency monitoring programs. We focus on developments and advances in molecular biology, chemical ecology, and remote sensing, as they relate to monitoring or surveillance for the detection of new invasions. We emphasize recent advances in surveillance tools, provide examples of successful applications of these tools for the early detection of biological invasions, and identify challenges to their implementation as well as potential solutions. We then discuss recent changes to citizen science and government agency invasive species monitoring programs in response to technological advancements, including internet databases and smartphone applications for identifying species and reporting their locations. Finally, we propose opportunities for these emerging surveillancebased approaches to be used jointly to improve our ability to detect and respond to newly arrived invaders. From eDNA to citizen science: emerging tools for the early detection of invasive species",b invasion one many form anthropogenic change threaten biodiversity structure function ecosystem human health global economy ehrenfeld bradshaw et al establish previously unoccupied area invasive specie nearly impossible eradicate early detection incipient population therefore critical control action effective affordable vander zanden et al surveillance new biological invasion transform change environment monitor monitor advance technology like remote sense environmental dna edna combination rise vast citizenscience initiative enable internet smartphones revolutionize ability detect respond invasion steenweg et al allan et al however change accompany host new logistical challenge cost consideration data share management hurdle must reconcile put emerge tool discovery best use packer et al review emerge approach surveillance biological invasion relate technological change transformation experience citizenscientist government agency monitor program focus development advance molecular biology chemical ecology remote sense relate monitor surveillance detection new invasion emphasize recent advance surveillance tool provide example successful application tool early detection biological invasion identify challenge implementation well potential solution discus recent change citizen science government agency invasive specie monitor program response technological advancement include internet database smartphone application identify specie report location finally propose opportunity emerge surveillancebased approach use jointly improve ability detect respond newly arrive invader edna citizen science emerge tool early detection invasive specie,methods_models,2020
f70b2f20be241f445a61f33c4b8e76e554760340,Software Engineering for Machine Learning: A Case Study,"Recent advances in machine learning have stimulated widespread interest within the Information Technology sector on integrating AI capabilities into software and services. This goal has forced organizations to evolve their development processes. We report on a study that we conducted on observing software teams at Microsoft as they develop AI-based applications. We consider a nine-stage workflow process informed by prior experiences developing AI applications (e.g., search and NLP) and data science tools (e.g. application diagnostics and bug reporting). We found that various Microsoft teams have united this workflow into preexisting, well-evolved, Agile-like software engineering processes, providing insights about several essential engineering challenges that organizations may face in creating large-scale AI solutions for the marketplace. We collected some best practices from Microsoft teams to address these challenges. In addition, we have identified three aspects of the AI domain that make it fundamentally different from prior software application domains: 1) discovering, managing, and versioning the data needed for machine learning applications is much more complex and difficult than other types of software engineering, 2) model customization and model reuse require very different skills than are typically found in software teams, and 3) AI components are more difficult to handle as distinct modules than traditional software components - models may be ""entangled"" in complex ways and experience non-monotonic error behavior. We believe that the lessons learned by Microsoft teams will be valuable to other organizations.",recent advance machine learn stimulate widespread interest within information technology sector integrate ai capability software service goal force organization evolve development process report study conduct observe software team microsoft develop ai base application consider nine stage workflow process inform prior experience develop ai application e g search nlp data science tool e g application diagnostics bug report find various microsoft team unite workflow preexist well evolve agile like software engineer process provide insight several essential engineer challenge organization may face create large scale ai solution marketplace collect best practice microsoft team address challenge addition identify three aspect ai domain make fundamentally different prior software application domain discover manage versioning data need machine learn application much complex difficult type software engineer model customization model reuse require different skill typically find software team ai component difficult handle distinct module traditional software component model may entangle complex way experience non monotonic error behavior believe lesson learn microsoft team valuable organization,methods_models,2019
7b6dc4d999d1067ef9d442576264a42574888ed9,Machine Learning Interatomic Potentials as Emerging Tools for Materials Science,"Atomic‐scale modeling and understanding of materials have made remarkable progress, but they are still fundamentally limited by the large computational cost of explicit electronic‐structure methods such as density‐functional theory. This Progress Report shows how machine learning (ML) is currently enabling a new degree of realism in materials modeling: by “learning” electronic‐structure data, ML‐based interatomic potentials give access to atomistic simulations that reach similar accuracy levels but are orders of magnitude faster. A brief introduction to the new tools is given, and then, applications to some select problems in materials science are highlighted: phase‐change materials for memory devices; nanoparticle catalysts; and carbon‐based electrodes for chemical sensing, supercapacitors, and batteries. It is hoped that the present work will inspire the development and wider use of ML‐based interatomic potentials in diverse areas of materials research.",atomic scale model understand material make remarkable progress still fundamentally limit large computational cost explicit electronic structure method density functional theory progress report show machine learn ml currently enable new degree realism material model learn electronic structure data ml base interatomic potential give access atomistic simulation reach similar accuracy level order magnitude faster brief introduction new tool give application select problem material science highlight phase change material memory device nanoparticle catalyst carbon base electrode chemical sense supercapacitors battery hop present work inspire development wider use ml base interatomic potential diverse area material research,methods_models,2019
e66c68bf96da13119c366781def13e2ae096f851,Land cover and land use classification performance of machine learning algorithms in a boreal landscape using Sentinel-2 data,"ABSTRACT In recent years, the data science and remote sensing communities have started to align due to user-friendly programming tools, access to high-end consumer computing power, and the availability of free satellite data. In particular, publicly available data from the European Space Agency’s Sentinel missions have been used in various remote sensing applications. However, there is a lack of studies that utilize these data to assess the performance of machine learning algorithms in complex boreal landscapes. In this article, I compare the classification performance of four non-parametric algorithms: support vector machines (SVM), random forests (RF), extreme gradient boosting (Xgboost), and deep learning (DL). The study area chosen is a complex mixed-use landscape in south-central Sweden with eight land-cover and land-use (LCLU) classes. The satellite imagery used for the classification were multi-temporal scenes from Sentinel-2 covering spring, summer, autumn and winter conditions. Using stratified random sampling, each LCLU class was allocated 1477 samples, which were divided into training (70%) and evaluation (30%) subsets. Accuracy was assessed through metrics derived from an error matrix, but primarily overall accuracy was used in allocating algorithm hierarchy. A two-proportion Z-test was used to compare the proportions of correctly classified pixels of the algorithms and a McNemar’s chi-square test was used to compare class-wise predictions. The results show that the highest overall accuracy was produced by support vector machines (0.758 ± 0.017), closely followed by extreme gradient boosting (0.751 ± 0.017), random forests (0.739 ± 0.018), and finally deep learning (0.733 ± 0.0023). The Z-test comparison of classifiers showed that a third of algorithm pairings were statistically different. On a class-wise basis, McNemar’s test results showed that 62% of class-wise predictions were significant from one another at the 5% level or less. Variable importance metrics show that nearly half of the top twenty Sentinel-2 bands belonged to the red edge (25%) and shortwave infrared (23%) portions of the electromagnetic spectrum, and were dominated by scenes from spring (38%) and summer (40%). The results are discussed within the scope of recent studies involving machine learning and Sentinel-2 data and key knowledge gaps identified. The article concludes with recommendations for future research.",abstract recent year data science remote sense community start align due user friendly program tool access high end consumer compute power availability free satellite data particular publicly available data european space agency sentinel mission use various remote sense application however lack study utilize data assess performance machine learn algorithm complex boreal landscape article compare classification performance four non parametric algorithm support vector machine svm random forest rf extreme gradient boost xgboost deep learn dl study area choose complex mix use landscape south central sweden eight land cover land use lclu class satellite imagery use classification multi temporal scene sentinel cover spring summer autumn winter condition use stratify random sample lclu class allocate sample divide train evaluation subset accuracy assess metric derive error matrix primarily overall accuracy use allocate algorithm hierarchy two proportion z test use compare proportion correctly classify pixel algorithm mcnemar chi square test use compare class wise prediction result show highest overall accuracy produce support vector machine closely follow extreme gradient boost random forest finally deep learn z test comparison classifier show third algorithm pair statistically different class wise basis mcnemar test result show class wise prediction significant one another level less variable importance metric show nearly half top twenty sentinel band belong red edge shortwave infrared portion electromagnetic spectrum dominate scene spring summer result discuss within scope recent study involve machine learn sentinel data key knowledge gap identify article conclude recommendation future research,methods_models,2019
d6f80067b4d54cce17683b73ee01665dccda9c6b,"DeepPoseKit, a software toolkit for fast and robust animal pose estimation using deep learning","Quantitative behavioral measurements are important for answering questions across scientific disciplines—from neuroscience to ecology. State-of-the-art deep-learning methods offer major advances in data quality and detail by allowing researchers to automatically estimate locations of an animal’s body parts directly from images or videos. However, currently-available animal pose estimation methods have limitations in speed and robustness. Here we introduce a new easy-to-use software toolkit, DeepPoseKit, that addresses these problems using an eZcient multi-scale deep-learning model, called Stacked DenseNet, and a fast GPU-based peak-detection algorithm for estimating keypoint locations with subpixel precision. These advances improve processing speed >2× with no loss in accuracy compared to currently-available methods. We demonstrate the versatility of our methods with multiple challenging animal pose estimation tasks in laboratory and field settings—including groups of interacting individuals. Our work reduces barriers to using advanced tools for measuring behavior and has broad applicability across the behavioral sciences.",quantitative behavioral measurement important answer question across scientific discipline neuroscience ecology state art deep learn method offer major advance data quality detail allow researcher automatically estimate location animal body part directly image video however currently available animal pose estimation method limitation speed robustness introduce new easy use software toolkit deepposekit address problem use ezcient multi scale deep learn model call stack densenet fast gpu base peak detection algorithm estimate keypoint location subpixel precision advance improve process speed loss accuracy compare currently available method demonstrate versatility method multiple challenge animal pose estimation task laboratory field set include group interact individual work reduce barrier use advance tool measure behavior broad applicability across behavioral science,methods_models,2019
d563ebd6d68180c86e3ef1ef8f62075c1fe335c2,Polymer Genome: A Data-Powered Polymer Informatics Platform for Property Predictions,"The recent successes of the Materials Genome Initiative have opened up new opportunities for data-centric informatics approaches in several subfields of materials research, including in polymer science and engineering. Polymers, being inexpensive and possessing a broad range of tunable properties, are widespread in many technological applications. The vast chemical and morphological complexity of polymers though gives rise to challenges in the rational discovery of new materials for specific applications. The nascent field of polymer informatics seeks to provide tools and pathways for accelerated property prediction (and materials design) via surrogate machine learning models built on reliable past data. We have carefully accumulated a data set of organic polymers whose properties were obtained either computationally (bandgap, dielectric constant, refractive index, and atomization energy) or experimentally (glass transition temperature, solubility parameter, and density). A fingerprinting scheme that capt...",recent success material genome initiative open new opportunity data centric informatics approach several subfields material research include polymer science engineer polymer inexpensive possess broad range tunable property widespread many technological application vast chemical morphological complexity polymer though give rise challenge rational discovery new material specific application nascent field polymer informatics seek provide tool pathway accelerate property prediction material design via surrogate machine learn model build reliable past data carefully accumulate data set organic polymer whose property obtain either computationally bandgap dielectric constant refractive index atomization energy experimentally glass transition temperature solubility parameter density fingerprint scheme capt,methods_models,2018
184d770ef86cf302836bc8873ea9c03acc454bf1,TPOT: A Tree-based Pipeline Optimization Tool for Automating Machine Learning,"As data science becomes increasingly mainstream, there will be an ever-growing demand for data science tools that are more accessible, flexible, and scalable. In response to this demand, automated machine learning (AutoML) researchers have begun building systems that automate the process of designing and optimizing machine learning pipelines. In this chapter we present TPOT v0.3, an open source genetic programming-based AutoML system that optimizes a series of feature preprocessors and machine learning models with the goal of maximizing classification accuracy on a supervised classification task. We benchmark TPOT on a series of 150 supervised classification tasks and find that it significantly outperforms a basic machine learning analysis in 21 of them, while experiencing minimal degradation in accuracy on 4 of the benchmarks—all without any domain knowledge nor human input. As such, genetic programming-based AutoML systems show considerable promise in the AutoML domain.",data science become increasingly mainstream ever grow demand data science tool accessible flexible scalable response demand automate machine learn automl researcher begin build system automate process design optimize machine learn pipeline chapter present tpot v open source genetic program base automl system optimize series feature preprocessors machine learn model goal maximize classification accuracy supervise classification task benchmark tpot series supervise classification task find significantly outperform basic machine learn analysis experience minimal degradation accuracy benchmark without domain knowledge human input genetic program base automl system show considerable promise automl domain,methods_models,2016
